formula,label,sg,temperature,seebeck,cond_elec,cond_therm,n_rot,n_inv,n_rotoinv,n_mirror,n_rot_screw,1/2tran_screw,1/3tran_screw,3/4tran_screw,1/4tran_screw,1/6tran_screw,n_glide,1/2tran_glide,3/4tran_glide,1/4tran_glide,n_tr,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mode AtomicWeight,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,transition metal fraction,band center,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Cu3P0.9Ge0.1S4,Cu3P0.9Ge0.1S4_350,pmn21,350,127.0,7375.0,0.79,0,0.0,0,1,2,1,0,0,0,0,1,1,0,0,0,15,32,20.9625,16,78.325,88,44.2547982,32.065,754.1825,388.36,13.9875,105,132,115.5375,1.9,2.58,0.68,2.274,1.625,0.46875,2,2.3625,1.7809375,4,3.875,4.746875,0.0,0.0,0,7.8625,2.5065625,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,19.8714018,6.601051339,25.786875,0.0,2.202,2.202,1.2886,0.98909,2.202,0.0,0.0,0.0,0.375,5.41338255,1.625,2.3625,3.875,0.0,0.2066772655,0.3004769475,0.49284579,0.0
Cu3P0.9Ge0.1S4,Cu3P0.9Ge0.1S4_400,pmn21,400,144.0,7600.0,0.73,0,0.0,0,1,2,1,0,0,0,0,1,1,0,0,0,15,32,20.9625,16,78.325,88,44.2547982,32.065,754.1825,388.36,13.9875,105,132,115.5375,1.9,2.58,0.68,2.274,1.625,0.46875,2,2.3625,1.7809375,4,3.875,4.746875,0.0,0.0,0,7.8625,2.5065625,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,19.8714018,6.601051339,25.786875,0.0,2.202,2.202,1.2886,0.98909,2.202,0.0,0.0,0.0,0.375,5.41338255,1.625,2.3625,3.875,0.0,0.2066772655,0.3004769475,0.49284579,0.0
Cu3P0.9Ge0.1S4,Cu3P0.9Ge0.1S4_500,pmn21,500,177.0,7940.0,0.67,0,0.0,0,1,2,1,0,0,0,0,1,1,0,0,0,15,32,20.9625,16,78.325,88,44.2547982,32.065,754.1825,388.36,13.9875,105,132,115.5375,1.9,2.58,0.68,2.274,1.625,0.46875,2,2.3625,1.7809375,4,3.875,4.746875,0.0,0.0,0,7.8625,2.5065625,6,0.375,0.46875,0,1.3875,1.040625,2,0.0,0.0,0,0.0,0.0,0,1.7625,0.571875,2,19.8714018,6.601051339,25.786875,0.0,2.202,2.202,1.2886,0.98909,2.202,0.0,0.0,0.0,0.375,5.41338255,1.625,2.3625,3.875,0.0,0.2066772655,0.3004769475,0.49284579,0.0
Yb10LaCdSb9,Yb10LaCdSb9_323,ibam,323,32.0,28782.0,0.89,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_473,ibam,473,41.0,28800.0,0.85,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_573,ibam,573,49.0,27725.0,0.86,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_673,ibam,673,52.0,29695.0,0.88,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_1023,ibam,1023,58.0,38935.0,1.59,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_773,ibam,773,57.0,31707.0,0.91,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_973,ibam,973,59.0,37440.0,1.29,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Yb10LaCdSb9,Yb10LaCdSb9_873,ibam,873,60.0,33669.0,1.0,2,2.0,0,1,2,1,0,0,0,0,5,1,0,0,1,48,70,60.19047619,70,58.95238095,39,146.5569748,173.054,992.44,1092.0,8.571428571,139,207,165.3333333,1.1,2.05,0.95,1.611428571,2.0,0.0,2,1.285714286,1.469387755,0,4.80952381,4.943310658,6.666666667,6.984126984,14,14.76190476,1.383219955,16,0.0,0.0,0,1.285714286,1.469387755,0,0.4285714286,0.8163265306,0,0.0,0.0,0,1.714285714,1.795918367,0,32.45869048,2.004943311,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.985378082,2.0,1.285714286,4.80952381,6.666666667,0.135483871,0.08709677,0.3258064516,0.4516129032
Cu3SbS4,Cu3SbS4_323,i-42m,323,497.0,1650.0,4.21,2,0.0,4,2,2,1,0,0,0,0,2,1,0,0,1,16,51,25.25,16,78.625,88,55.08225,32.065,816.31625,388.36,14.0,105,139,119.375,1.9,2.58,0.68,2.25875,1.625,0.46875,2,2.375,1.78125,4,5.0,5.0,0.0,0.0,0,9.0,3.0,6,0.375,0.46875,0,1.375,1.03125,2,0.0,0.0,0,0.0,0.0,0,1.75,0.5625,2,20.9896875,7.43976563,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.375,5.329712417,1.625,2.375,5.0,0.0,0.1805555556,0.2638888889,0.5555555556,0.0
CrO0.09N0.9,CrO0.09N0.9_50,fm-3m,50,-23.0,11616.0,1.22,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_100,fm-3m,100,-36.0,17934.0,3.06,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_150,fm-3m,150,-45.0,24147.0,4.19,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_200,fm-3m,200,-52.0,29773.0,4.59,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_250,fm-3m,250,-57.0,34457.0,4.39,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_275,fm-3m,275,-46.0,33713.0,2.68,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
CrO0.09N0.9,CrO0.09N0.9_300,fm-3m,300,-49.0,35660.0,2.75,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,7,24,15.5879397,24,65.6432161,49,33.1869729,51.9961,1126.470854,2180.0,10.52261307,66,139,104.9447236,1.66,3.44,1.78,2.364623116,1.497487437,0.4999873741,1,1.537688442,1.54541552,0,2.512562814,2.49993687,0.0,0.0,0,5.547738693,0.4954420343,6,0.5025125628,0.4999873741,1,1.447236181,1.454508725,0,2.512562814,2.49993687,5,0.0,0.0,0,4.462311558,1.54541552,6,12.71423367,1.858356481,11.19,0.0,6.437,6.437,2.91120603,3.189160375,0.0,0.0,0.0,0.0,0.5025125628,5.208863131,1.497487437,1.537688442,2.512562814,0.0,0.2699275362,0.277173913,0.4528985507,0.0
Mg2.975Na0.025Sb2,Mg2.975Na0.025Sb2_323,p-3m1 ,323,75.0,36600.0,2.01,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.595,12,74.47,68,63.28042385,24.305,912.55135,923.0,7.195,139,166,140.325,0.93,2.05,1.12,1.6041,1.995,0.00995,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.195,6.244,2,0.005,0.00995,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.205,1.436,0,26.38976667,4.164722333,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200977656,1.995,1.2,4.0,0.0,0.277275886,0.1667824878,0.5559416261,0.0
Mg2.975Na0.025Sb2,Mg2.975Na0.025Sb2_373,p-3m1 ,373,89.0,39000.0,1.84,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.595,12,74.47,68,63.28042385,24.305,912.55135,923.0,7.195,139,166,140.325,0.93,2.05,1.12,1.6041,1.995,0.00995,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.195,6.244,2,0.005,0.00995,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.205,1.436,0,26.38976667,4.164722333,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200977656,1.995,1.2,4.0,0.0,0.277275886,0.1667824878,0.5559416261,0.0
Mg2.975Na0.025Sb2,Mg2.975Na0.025Sb2_473,p-3m1 ,473,109.0,41000.0,1.56,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.595,12,74.47,68,63.28042385,24.305,912.55135,923.0,7.195,139,166,140.325,0.93,2.05,1.12,1.6041,1.995,0.00995,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.195,6.244,2,0.005,0.00995,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.205,1.436,0,26.38976667,4.164722333,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200977656,1.995,1.2,4.0,0.0,0.277275886,0.1667824878,0.5559416261,0.0
Mg2.975Na0.025Sb2,Mg2.975Na0.025Sb2_573,p-3m1 ,573,126.0,37200.0,1.35,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.595,12,74.47,68,63.28042385,24.305,912.55135,923.0,7.195,139,166,140.325,0.93,2.05,1.12,1.6041,1.995,0.00995,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.195,6.244,2,0.005,0.00995,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.205,1.436,0,26.38976667,4.164722333,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200977656,1.995,1.2,4.0,0.0,0.277275886,0.1667824878,0.5559416261,0.0
Mg2.975Na0.025Sb2,Mg2.975Na0.025Sb2_673,p-3m1 ,673,142.0,33500.0,1.21,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.595,12,74.47,68,63.28042385,24.305,912.55135,923.0,7.195,139,166,140.325,0.93,2.05,1.12,1.6041,1.995,0.00995,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.195,6.244,2,0.005,0.00995,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.205,1.436,0,26.38976667,4.164722333,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200977656,1.995,1.2,4.0,0.0,0.277275886,0.1667824878,0.5559416261,0.0
Mg2.9875Na0.0125Sb2,Mg2.9875Na0.0125Sb2_323,p-3m1 ,323,100.0,24000.0,1.73,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5975,12,74.635,68,63.28371192,24.305,913.931675,923.0,7.1975,139,166,140.2625,0.93,2.05,1.12,1.60505,1.9975,0.0049875,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1975,6.242,2,0.0025,0.0049875,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2025,1.438,0,26.37388333,4.163240583,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204089293,1.9975,1.2,4.0,0.0,0.2775269191,0.1667245571,0.5557485238,0.0
Mg2.9875Na0.0125Sb2,Mg2.9875Na0.0125Sb2_373,p-3m1 ,373,108.0,26523.0,1.56,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5975,12,74.635,68,63.28371192,24.305,913.931675,923.0,7.1975,139,166,140.2625,0.93,2.05,1.12,1.60505,1.9975,0.0049875,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1975,6.242,2,0.0025,0.0049875,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2025,1.438,0,26.37388333,4.163240583,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204089293,1.9975,1.2,4.0,0.0,0.2775269191,0.1667245571,0.5557485238,0.0
Mg2.9875Na0.0125Sb2,Mg2.9875Na0.0125Sb2_473,p-3m1 ,473,134.0,29134.0,1.3,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5975,12,74.635,68,63.28371192,24.305,913.931675,923.0,7.1975,139,166,140.2625,0.93,2.05,1.12,1.60505,1.9975,0.0049875,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1975,6.242,2,0.0025,0.0049875,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2025,1.438,0,26.37388333,4.163240583,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204089293,1.9975,1.2,4.0,0.0,0.2775269191,0.1667245571,0.5557485238,0.0
Mg2.9875Na0.0125Sb2,Mg2.9875Na0.0125Sb2_573,p-3m1 ,573,152.0,28300.0,1.11,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5975,12,74.635,68,63.28371192,24.305,913.931675,923.0,7.1975,139,166,140.2625,0.93,2.05,1.12,1.60505,1.9975,0.0049875,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1975,6.242,2,0.0025,0.0049875,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2025,1.438,0,26.37388333,4.163240583,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204089293,1.9975,1.2,4.0,0.0,0.2775269191,0.1667245571,0.5557485238,0.0
Mg2.9875Na0.0125Sb2,Mg2.9875Na0.0125Sb2_673,p-3m1 ,673,171.0,24000.0,1.0,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5975,12,74.635,68,63.28371192,24.305,913.931675,923.0,7.1975,139,166,140.2625,0.93,2.05,1.12,1.60505,1.9975,0.0049875,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1975,6.242,2,0.0025,0.0049875,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2025,1.438,0,26.37388333,4.163240583,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204089293,1.9975,1.2,4.0,0.0,0.2775269191,0.1667245571,0.5557485238,0.0
Mg2.994Na0.006Sb2,Mg2.994Na0.006Sb2_323,p-3m1 ,323,123.0,13097.0,1.51,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5988,12,74.7208,68,63.28542172,24.305,914.649444,923.0,7.1988,139,166,140.23,0.93,2.05,1.12,1.605544,1.9988,0.00239712,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1988,6.24096,2,0.0012,0.00239712,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2012,1.43904,0,26.365624,4.162407302,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205708254,1.9988,1.2,4.0,0.0,0.2776573873,0.1666944491,0.5556481636,0.0
Mg2.994Na0.006Sb2,Mg2.994Na0.006Sb2_370,p-3m1 ,370,139.0,16444.0,1.38,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5988,12,74.7208,68,63.28542172,24.305,914.649444,923.0,7.1988,139,166,140.23,0.93,2.05,1.12,1.605544,1.9988,0.00239712,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1988,6.24096,2,0.0012,0.00239712,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2012,1.43904,0,26.365624,4.162407302,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205708254,1.9988,1.2,4.0,0.0,0.2776573873,0.1666944491,0.5556481636,0.0
Mg2.994Na0.006Sb2,Mg2.994Na0.006Sb2_468,p-3m1 ,468,164.0,17660.0,1.16,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5988,12,74.7208,68,63.28542172,24.305,914.649444,923.0,7.1988,139,166,140.23,0.93,2.05,1.12,1.605544,1.9988,0.00239712,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1988,6.24096,2,0.0012,0.00239712,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2012,1.43904,0,26.365624,4.162407302,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205708254,1.9988,1.2,4.0,0.0,0.2776573873,0.1666944491,0.5556481636,0.0
Mg2.994Na0.006Sb2,Mg2.994Na0.006Sb2_565,p-3m1 ,565,190.0,15500.0,0.98,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5988,12,74.7208,68,63.28542172,24.305,914.649444,923.0,7.1988,139,166,140.23,0.93,2.05,1.12,1.605544,1.9988,0.00239712,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1988,6.24096,2,0.0012,0.00239712,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2012,1.43904,0,26.365624,4.162407302,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205708254,1.9988,1.2,4.0,0.0,0.2776573873,0.1666944491,0.5556481636,0.0
Mg2.994Na0.006Sb2,Mg2.994Na0.006Sb2_663,p-3m1 ,663,213.0,12375.0,0.87,3,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,51,27.5988,12,74.7208,68,63.28542172,24.305,914.649444,923.0,7.1988,139,166,140.23,0.93,2.05,1.12,1.605544,1.9988,0.00239712,2,1.2,1.44,0,4.0,4.8,0.0,0.0,0,7.1988,6.24096,2,0.0012,0.00239712,0,1.2,1.44,0,0.0,0.0,0,0.0,0.0,0,1.2012,1.43904,0,26.365624,4.162407302,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205708254,1.9988,1.2,4.0,0.0,0.2776573873,0.1666944491,0.5556481636,0.0
