seebeck,cond_elec,cond_therm
0.43482914888428137,-0.339137885417576,-0.22452335848064336
-0.14609499688535577,1.2149797802385442,0.3412717177749403
1.2265310820570612,-0.6138006075569377,-0.5062847619171589
-0.1872223700371885,3.212154575059944,1.1842836587019343
0.06982371216176601,-0.1132158591136404,-0.37449313772911136
0.06982371216176601,-0.36647440388900493,-0.41539398661505716
0.28574242120888776,-0.14037591249525944,-0.15635527700406698
0.4605337571041768,0.19544753371232285,2.765783148958506
0.09552832038166145,-0.4349843799328366,-0.41993852538016224
-1.4313254078801283,-0.5365919406154194,-0.41539398661505716
-1.7757671580267274,-0.5968495786357896,-0.47447299056142334
-1.1074473443094457,-0.2793525510199323,-0.4881066068567385
-0.11524946702148123,0.7715541504445439,-0.10863761997046356
-0.14609499688535577,1.9975505520483128,0.7366465903390832
1.8742872091984266,-0.6315405392325298,-0.4767452599439759
2.1056286831774855,-0.6271911937836866,-0.4494780273533453
-0.4956776686759339,-0.6345404457592976,-0.5221906475950268
-0.11010854537750214,1.8316837479264358,0.686656663922927
0.1777830666853269,-0.09994464632999815,-0.4767452599439759
1.612100205355493,-0.6268797848016692,-0.5176461088299216
0.47081560039213505,-0.2206986692569518,-0.381309945876769
-1.4570300161000238,-0.5748589143556596,-0.3835822152593215
1.1031489626015631,-0.6071364553417649,-0.46992845179631815
-0.1255313103094394,0.06868850758213334,-0.2222510890980908
1.9051327390623012,-0.6327446539629972,-0.47901752932652836
-0.783569280738763,0.3865747964255124,-0.26315193798403663
-1.8477400610424346,-0.5998442950128571,-0.4540225661184504
-0.5779324149795994,-0.44989568002177055,-0.01774684466836179
-0.03813564236179488,-0.21141349144313248,-0.4403889498231351
